name,teammate_final_position,grid,date,final_position,season,teammate,constructor,round,teammate_grid,laps_completed,time,points
1965 British Grand Prix 🇬🇧,1,0,1965-07-10,F,1965,Jim Clark 🇬🇧,Lotus-Climax 🇬🇧,5,1,0,,0.0
1965 British Grand Prix 🇬🇧,4,0,1965-07-10,F,1965,Mike Spence 🇬🇧,Lotus-Climax 🇬🇧,5,6,0,,0.0
