name,round,grid,laps_completed,winning_constructor,date,final_position,time,season,winning_driver
1991 Australian Grand Prix 🇦🇺,16,0,0,McLaren 🇬🇧,1991-11-03,F,,1991,Ayrton Senna 🇧🇷
1991 Japanese Grand Prix 🇯🇵,15,0,0,McLaren 🇬🇧,1991-10-20,F,,1991,Gerhard Berger 🇦🇹
