name,teammate_final_position,grid,date,final_position,season,teammate,constructor,round,teammate_grid,laps_completed,time,points
1994 Belgian Grand Prix 🇧🇪,D,6,1994-08-28T00:00:00.000Z,3,1994,Michael Schumacher 🇩🇪,Benetton 🇮🇹,11,2,44,+1:10.453,4.0
1994 Brazilian Grand Prix 🇧🇷,1,9,1994-03-27T00:00:00.000Z,R,1994,Michael Schumacher 🇩🇪,Benetton 🇮🇹,1,2,34,,0.0
1994 British Grand Prix 🇬🇧,D,10,1994-07-10T00:00:00.000Z,8,1994,Michael Schumacher 🇩🇪,Benetton 🇮🇹,8,2,59,,0.0
1994 European Grand Prix 🇪🇸,1,12,1994-10-16T00:00:00.000Z,R,1994,Michael Schumacher 🇩🇪,Benetton 🇮🇹,14,1,15,,0.0
1994 French Grand Prix 🇫🇷,1,8,1994-07-03T00:00:00.000Z,R,1994,Michael Schumacher 🇩🇪,Benetton 🇮🇹,7,3,25,,0.0
1994 German Grand Prix 🇩🇪,R,19,1994-07-31T00:00:00.000Z,R,1994,Michael Schumacher 🇩🇪,Benetton 🇮🇹,9,4,15,,0.0
1994 Hungarian Grand Prix 🇭🇺,1,12,1994-08-14T00:00:00.000Z,3,1994,Michael Schumacher 🇩🇪,Benetton 🇮🇹,10,1,77,+1:10.329,4.0
1994 Italian Grand Prix 🇮🇹,9,10,1994-09-11T00:00:00.000Z,R,1994,Jyrki Järvilehto 🇫🇮,Benetton 🇮🇹,12,20,0,,0.0
1994 Pacific Grand Prix 🇯🇵,1,10,1994-04-17T00:00:00.000Z,R,1994,Michael Schumacher 🇩🇪,Benetton 🇮🇹,2,2,54,,0.0
1994 Portuguese Grand Prix 🇵🇹,R,10,1994-09-25T00:00:00.000Z,5,1994,Jyrki Järvilehto 🇫🇮,Benetton 🇮🇹,13,14,71,+29.385,2.0
1995 Argentine Grand Prix 🇦🇷,9,14,1995-04-09T00:00:00.000Z,R,1995,Domenico Schiattarella 🇮🇹,Simtek 🇬🇧,2,20,23,,0.0
1995 Brazilian Grand Prix 🇧🇷,R,24,1995-03-26T00:00:00.000Z,R,1995,Domenico Schiattarella 🇮🇹,Simtek 🇬🇧,1,26,16,,0.0
1995 Monaco Grand Prix 🇲🇨,W,23,1995-05-28T00:00:00.000Z,W,1995,Domenico Schiattarella 🇮🇹,Simtek 🇬🇧,5,20,0,,0.0
1995 San Marino Grand Prix 🇮🇹,R,17,1995-04-30T00:00:00.000Z,R,1995,Domenico Schiattarella 🇮🇹,Simtek 🇬🇧,3,23,14,,0.0
1995 Spanish Grand Prix 🇪🇸,15,16,1995-05-14T00:00:00.000Z,12,1995,Domenico Schiattarella 🇮🇹,Simtek 🇬🇧,4,22,63,,0.0
1996 Argentine Grand Prix 🇦🇷,R,7,1996-04-07T00:00:00.000Z,6,1996,Ricardo Rosset 🇧🇷,Footwork 🇬🇧,3,20,72,+1:08.913,1.0
1996 Australian Grand Prix 🇦🇺,9,12,1996-03-10T00:00:00.000Z,R,1996,Ricardo Rosset 🇧🇷,Footwork 🇬🇧,1,18,15,,0.0
1996 Belgian Grand Prix 🇧🇪,9,16,1996-08-25T00:00:00.000Z,R,1996,Ricardo Rosset 🇧🇷,Footwork 🇬🇧,13,18,11,,0.0
1996 Brazilian Grand Prix 🇧🇷,R,13,1996-03-31T00:00:00.000Z,R,1996,Ricardo Rosset 🇧🇷,Footwork 🇬🇧,2,17,19,,0.0
1996 British Grand Prix 🇬🇧,R,15,1996-07-14T00:00:00.000Z,10,1996,Ricardo Rosset 🇧🇷,Footwork 🇬🇧,10,20,60,,0.0
1996 Canadian Grand Prix 🇨🇦,R,13,1996-06-16T00:00:00.000Z,R,1996,Ricardo Rosset 🇧🇷,Footwork 🇬🇧,8,21,10,,0.0
1996 European Grand Prix 🇩🇪,11,13,1996-04-28T00:00:00.000Z,R,1996,Ricardo Rosset 🇧🇷,Footwork 🇬🇧,4,20,38,,0.0
1996 French Grand Prix 🇫🇷,11,15,1996-06-30T00:00:00.000Z,R,1996,Ricardo Rosset 🇧🇷,Footwork 🇬🇧,9,19,10,,0.0
1996 German Grand Prix 🇩🇪,11,17,1996-07-28T00:00:00.000Z,R,1996,Ricardo Rosset 🇧🇷,Footwork 🇬🇧,11,19,0,,0.0
1996 Hungarian Grand Prix 🇭🇺,8,17,1996-08-11T00:00:00.000Z,R,1996,Ricardo Rosset 🇧🇷,Footwork 🇬🇧,12,18,10,,0.0
1996 Italian Grand Prix 🇮🇹,R,15,1996-09-08T00:00:00.000Z,8,1996,Ricardo Rosset 🇧🇷,Footwork 🇬🇧,14,19,52,,0.0
1996 Japanese Grand Prix 🇯🇵,13,17,1996-10-13T00:00:00.000Z,11,1996,Ricardo Rosset 🇧🇷,Footwork 🇬🇧,16,19,51,,0.0
1996 Monaco Grand Prix 🇲🇨,R,12,1996-05-19T00:00:00.000Z,R,1996,Ricardo Rosset 🇧🇷,Footwork 🇬🇧,6,20,0,,0.0
1996 Portuguese Grand Prix 🇵🇹,14,16,1996-09-22T00:00:00.000Z,R,1996,Ricardo Rosset 🇧🇷,Footwork 🇬🇧,15,17,47,,0.0
1996 San Marino Grand Prix 🇮🇹,R,14,1996-05-05T00:00:00.000Z,R,1996,Ricardo Rosset 🇧🇷,Footwork 🇬🇧,5,20,38,,0.0
1996 Spanish Grand Prix 🇪🇸,R,13,1996-06-02T00:00:00.000Z,R,1996,Ricardo Rosset 🇧🇷,Footwork 🇬🇧,7,20,47,,0.0
1997 Argentine Grand Prix 🇦🇷,8,16,1997-04-13T00:00:00.000Z,R,1997,Mika Salo 🇫🇮,Tyrrell 🇬🇧,3,19,43,,0.0
1997 Australian Grand Prix 🇦🇺,R,21,1997-03-09T00:00:00.000Z,R,1997,Mika Salo 🇫🇮,Tyrrell 🇬🇧,1,18,2,,0.0
1997 Austrian Grand Prix 🇦🇹,R,20,1997-09-21T00:00:00.000Z,12,1997,Mika Salo 🇫🇮,Tyrrell 🇬🇧,14,21,69,,0.0
